"plant_ID","binomial_acc_name","author_acc_name","is_hybrid","AnimalFood","EnvironmentalUses","Fuels","GeneSources","HumanFood","InvertebrateFood","Materials","Medicines","Poisons","SocialUses","Totals"
18516,"Isoberlinia angolensis","(Welw. ex Benth.) Hoyle & Brenan",FALSE,0,0,1,0,0,0,1,1,0,0,3
18517,"Isoberlinia doka","Craib & Stapf",FALSE,1,1,1,0,0,1,1,1,0,1,7
18518,"Isoberlinia tomentosa","(Harms) Craib & Stapf",FALSE,0,0,0,1,1,0,1,1,1,1,6
18519,"Isocarpha microcephala","S.F.Blake",FALSE,0,0,0,0,0,0,0,1,0,0,1
18520,"Isocoma acradenia","(Greene) Greene",FALSE,0,0,0,0,0,0,0,1,0,0,1
18521,"Isocoma pluriflora","Greene",FALSE,0,0,0,0,0,0,0,1,1,0,2
18522,"Isocoma tenuisecta","Greene",FALSE,0,0,0,0,0,0,0,0,1,0,1
18523,"Isocoma veneta","(Kunth) Greene",FALSE,0,0,0,0,0,0,0,1,0,0,1
18524,"Isodon adenanthus","(Diels) Kud<f4>",FALSE,0,0,0,0,0,0,0,1,0,0,1
18525,"Isodon amethystoides","(Benth.) H.Hara",FALSE,0,0,0,0,0,0,0,1,0,0,1
18526,"Isodon coetsa","(Buch.-Ham. ex D.Don) Kud<f4>",FALSE,0,0,0,0,0,0,0,1,0,1,2
18527,"Isodon japonicus","(Burm.f.) H.Hara",FALSE,0,0,0,0,0,0,0,1,0,0,1
18528,"Isodon lophanthoides","(Buch.-Ham. ex D.Don) H.Hara",FALSE,0,0,0,0,0,0,0,1,0,0,1
18529,"Isodon nervosus","(Hemsl.) Kud<f4>",FALSE,0,0,0,0,0,0,0,1,0,0,1
18530,"Isodon oresbius","(W.W.Sm.) Kud<f4>",FALSE,0,0,0,0,0,0,0,1,0,0,1
18531,"Isodon ramosissimus","(Hook.f.) Codd",FALSE,0,0,0,0,0,0,0,1,0,0,1
18532,"Isodon rubescens","(Hemsl.) H.Hara",FALSE,0,0,0,0,0,0,0,1,0,0,1
18533,"Isodon rugosus","(Wall. ex Benth.) Codd",FALSE,0,0,0,0,0,0,0,1,0,0,1
18534,"Isodon sculponeatus","(Vaniot) Kud<f4>",FALSE,0,0,0,0,0,0,0,1,0,0,1
18535,"Isodon ternifolius","(D.Don) Kud<f4>",FALSE,0,0,0,0,0,0,0,1,0,0,1
18536,"Isodon yuennanensis","(Hand.-Mazz.) H.Hara",FALSE,0,0,0,0,0,0,0,1,0,0,1
18537,"Isoetopsis graminifolia","Turcz.",FALSE,1,0,0,0,0,0,0,0,0,0,1
18538,"Isoglossa ciliata","(Nees) Engl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18539,"Isoglossa lactea","Engl.",FALSE,0,0,0,1,1,0,0,1,0,0,3
18540,"Isoglossa substrobilina","C.B.Clarke",FALSE,0,0,0,1,1,0,0,0,0,0,2
18541,"Isolepis cernua","(Vahl) Roem. & Schult.",FALSE,0,1,0,0,0,0,0,1,0,0,2
18542,"Isolepis fluitans","(L.) R.Br.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18543,"Isolona campanulata","Engl. & Diels",FALSE,0,0,0,0,0,0,0,1,0,0,1
18544,"Isolona cauliflora","Verdc.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18545,"Isolona cooperi","Hutch. & G.P.Cooper & Record",FALSE,0,0,0,0,0,0,0,1,0,1,2
18546,"Isolona deightonii","Keay",FALSE,0,0,0,1,1,0,0,0,0,0,2
18547,"Isolona hexaloba","(Pierre) Engl. & Diels",FALSE,0,0,0,0,0,0,1,1,0,0,2
18548,"Isomacrolobium explicans","(Baill.) Breteler",FALSE,0,0,0,1,1,0,1,1,0,0,4
18549,"Isonandra lanceolata","Wight",FALSE,0,0,0,0,0,0,1,1,0,0,2
18550,"Isonema smeathmannii","Roem. & Schult.",FALSE,0,0,0,1,1,0,0,1,0,0,3
18551,"Isopyrum thalictroides","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18552,"Isotoma hypocrateriformis","(R.Br.) Druce",FALSE,0,0,0,0,0,0,0,1,0,0,1
18553,"Isotropis atropurpurea","F.Muell.",FALSE,0,0,0,0,0,0,0,0,1,0,1
18554,"Isotropis cuneifolia","(Sm.) Heynh.",FALSE,0,0,0,0,0,0,0,0,1,0,1
18555,"Isotropis drummondii","Meisn.",FALSE,0,0,0,0,0,0,0,0,1,0,1
18556,"Isotropis foliosa","Crisp",FALSE,0,0,0,0,0,0,0,0,1,0,1
18557,"Isotropis forrestii","F.Muell.",FALSE,0,0,0,0,0,0,0,0,1,0,1
18558,"Itaya amicorum","H.E.Moore",FALSE,0,0,0,0,1,0,1,0,0,1,3
18559,"Itea chinensis","Hook. & Arn.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18560,"Itea ilicifolia","Oliv.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18561,"Itea macrophylla","Wall.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18562,"Itoa stapfii","(Koord.) Sleumer",FALSE,0,0,0,0,0,0,1,0,0,0,1
18563,"Iva frutescens","L.",FALSE,0,1,0,0,0,0,0,0,0,0,1
18564,"Ixerba brexioides","A.Cunn.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18565,"Ixeridium laevigatum","(Blume) Pak & Kawano",FALSE,0,0,0,0,0,0,1,0,0,0,1
18566,"Ixeris polycephala","Cass.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18567,"Ixia maculata","L.",FALSE,0,1,0,1,0,0,0,0,0,0,2
18568,"Ixia monadelpha","D.Delaroche",FALSE,0,1,0,0,0,0,0,0,0,0,1
18569,"Ixiolirion tataricum","(Pall.) Schult. & Schult.f.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18570,"Ixonanthes icosandra","Jack",FALSE,0,0,0,0,0,0,1,1,0,0,2
18571,"Ixonanthes petiolaris","Blume",FALSE,0,0,1,0,0,0,1,1,0,1,4
18572,"Ixonanthes reticulata","Jack",FALSE,0,0,1,0,0,0,1,0,0,1,3
18573,"Ixora aggregata","Hutch.",FALSE,0,0,0,0,0,0,0,0,0,1,1
18574,"Ixora amplexicaulis","Gillespie",FALSE,0,0,0,0,0,0,0,1,0,0,1
18575,"Ixora amplexifolia","K.Schum. & Lauterb.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18576,"Ixora brachyanthera","Bremek.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18577,"Ixora brachypoda","DC.",FALSE,0,0,0,0,1,0,0,1,0,0,2
18578,"Ixora brunnescens","Kurz",FALSE,0,0,0,0,0,0,0,1,0,0,1
18579,"Ixora casei","Hance",FALSE,0,0,0,0,0,0,0,1,0,0,1
18580,"Ixora caudata","Bremek.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18581,"Ixora chinensis","Lam.",FALSE,0,1,0,0,0,0,1,1,0,0,3
18582,"Ixora coccinea","L.",FALSE,0,1,0,0,1,0,1,1,0,0,4
18583,"Ixora concinna","R.Br. ex Hook.f.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18584,"Ixora congesta","Roxb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18585,"Ixora ferrea","(Jacq.) Benth.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18586,"Ixora flavescens","Pit.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18587,"Ixora grandifolia","Zoll. & Moritzi",FALSE,0,0,0,0,0,0,1,1,0,0,2
18588,"Ixora havilandii","Ridl.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18589,"Ixora javanica","(Blume) DC.",FALSE,0,1,0,0,0,0,0,1,0,0,2
18590,"Ixora laxiflora","Sm.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18591,"Ixora lobbii","Loudon",FALSE,0,0,0,0,0,0,0,1,0,0,1
18592,"Ixora longifolia","Sm.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18593,"Ixora macrantha","(Steud.) Bremek.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18594,"Ixora macrothyrsa","(Teijsm. & Binn.) N.E.Br.",FALSE,0,1,0,0,0,0,0,0,0,0,1
18595,"Ixora nigricans","R.Br. & Arn.",FALSE,0,0,0,0,1,0,0,1,0,0,2
18596,"Ixora notoniana","Wall. ex G.Don",FALSE,0,0,0,0,0,0,1,0,0,0,1
18597,"Ixora novoguineensis","Mouly & B.Bremer",FALSE,1,0,0,0,0,0,1,0,0,0,2
18598,"Ixora parviflora","Lam.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18599,"Ixora pavetta","Andrews",FALSE,0,0,1,0,1,0,1,1,0,0,4
18600,"Ixora pendula","Jack",FALSE,0,0,0,0,0,0,1,1,0,0,2
18601,"Ixora salicifolia","(Blume) DC.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18602,"Ixora spectabilis","Wall. ex G.Don",FALSE,0,0,0,0,0,0,1,0,0,0,1
18603,"Ixora thwaitesii","Hook.f.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18604,"Ixora umbellata","Valeton",FALSE,0,0,0,0,0,0,1,0,0,0,1
18605,"Ixora valetoniana","Mouly & B.Bremer",FALSE,0,0,0,0,0,0,1,0,0,0,1
18606,"Ixora vitiensis","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
18607,"Jaborosa caulescens","Gillies & Hook.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18608,"Jaborosa integrifolia","Lam.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18609,"Jaborosa runcinata","Lam.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18610,"Jacaranda acutifolia","Bonpl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18611,"Jacaranda brasiliana","(Lam.) Pers.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18612,"Jacaranda caerulea","(L.) J.St.-Hil.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18613,"Jacaranda caroba","(Vell.) DC.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18614,"Jacaranda caucana","Pittier",FALSE,0,0,0,0,0,0,1,1,0,0,2
18615,"Jacaranda copaia","(Aubl.) D.Don",FALSE,0,0,1,0,0,0,1,1,0,0,3
18616,"Jacaranda cuspidifolia","Mart.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18617,"Jacaranda decurrens","Cham.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18618,"Jacaranda glabra","(DC.) Bureau & K.Schum.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18619,"Jacaranda hesperia","Dugand",FALSE,0,0,0,0,0,0,1,0,0,0,1
18620,"Jacaranda jasminoides","(Thunb.) Sandwith",FALSE,0,0,0,0,0,0,0,1,0,0,1
18621,"Jacaranda macrantha","Cham.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18622,"Jacaranda micrantha","Cham.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18623,"Jacaranda mimosifolia","D.Don",FALSE,0,1,1,0,0,0,1,1,0,0,4
18624,"Jacaranda obovata","Cham.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18625,"Jacaranda obtusifolia","Bonpl.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18626,"Jacaranda puberula","Cham.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18627,"Jacaratia chocoensis","A.H.Gentry & Forero",FALSE,0,0,0,1,0,0,0,0,0,0,1
18628,"Jacaratia corumbensis","Kuntze",FALSE,0,0,0,1,1,0,1,1,0,0,4
18629,"Jacaratia digitata","(Poepp. & Endl.) Solms",FALSE,0,0,0,1,0,0,0,1,0,0,2
18630,"Jacaratia dolichaula","(Donn.Sm.) Woodson",FALSE,0,0,0,1,0,0,0,0,0,0,1
18631,"Jacaratia heptaphylla","(Vell.) A.DC.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18632,"Jacaratia mexicana","A.DC.",FALSE,0,0,0,1,1,0,0,1,0,0,3
18633,"Jacaratia spinosa","(Aubl.) A.DC.",FALSE,0,0,0,1,0,0,0,1,0,0,2
18634,"Jackiopsis ornata","(Wall.) Ridsdale",FALSE,0,0,0,0,0,0,1,0,0,0,1
18635,"Jacksonia dilatata","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18636,"Jacksonia scoparia","R.Br.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18637,"Jacobaea analoga","(DC.) Veldkamp",FALSE,0,0,0,0,0,0,0,1,0,0,1
18638,"Jacobaea maritima","(L.) Pelser & Meijden",FALSE,0,1,0,0,0,0,0,1,1,0,3
18639,"Jacobaea pseudoarnica","(Less.) Zuev",FALSE,0,0,0,0,0,0,0,1,0,0,1
18640,"Jacobaea vulgaris","Gaertn.",FALSE,0,0,0,0,0,0,0,1,1,0,2
18641,"Jacquemontia ovalifolia","(Choisy) Hallier f.",FALSE,0,1,0,0,0,0,0,0,0,0,1
18642,"Jacquemontia paniculata","(Burm.f.) Hallier f.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18643,"Jacquemontia tamnifolia","(L.) Griseb.",FALSE,1,1,0,1,1,0,1,1,1,0,7
18644,"Jacquemontia tomentella","(Miq.) Hallier f.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18645,"Jacquemontia unilateralis","(Roem. & Schult.) O'Donell",FALSE,0,0,0,0,0,0,0,1,0,0,1
18646,"Jacquinia aculeata","(L.) Mez",FALSE,0,0,0,0,0,0,0,1,0,0,1
18647,"Jacquinia armillaris","Jacq.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18648,"Jacquinia keyensis","Mez",FALSE,0,0,0,0,0,0,1,1,0,0,2
18649,"Jaegeria bellidiflora","(Moc. & Sess<e9> ex DC.) A.M.Torres & Beaman",FALSE,0,0,0,0,0,0,0,1,0,0,1
18650,"Jaeschkea oligosperma","Knobl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18651,"Jaltomata procumbens","(Cav.) J.L.Gentry",FALSE,0,0,0,0,1,0,0,1,0,0,2
18652,"Jamesbrittenia atropurpurea","(Benth.) Hilliard",FALSE,0,0,0,0,0,0,1,1,0,0,2
18653,"Jamesbrittenia aurantiaca","(Burch.) Hilliard",FALSE,0,0,0,0,0,0,0,1,0,0,1
18654,"Jamesbrittenia burkeana","(Benth.) Hilliard",FALSE,0,0,0,0,0,0,0,1,0,0,1
18655,"Jamesbrittenia filicaulis","(Benth.) Hilliard",FALSE,0,0,0,0,0,0,0,1,0,0,1
18656,"Jamesbrittenia grandiflora","(Galpin) Hilliard",FALSE,0,1,0,0,0,0,0,0,0,0,1
18657,"Jamesbrittenia huillana","(Diels) Hilliard",FALSE,0,0,0,0,0,0,1,1,0,0,2
18658,"Jamesbrittenia kraussiana","(Bernh.) Hilliard",FALSE,0,0,0,0,0,0,0,1,0,0,1
18659,"Jamesbrittenia microphylla","(L.f.) Hilliard",FALSE,0,0,0,0,0,0,0,1,0,0,1
18660,"Janusia guaranitica","(A.St.-Hil.) A.Juss.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18661,"Jarilla caudata","(Brandegee) Standl.",FALSE,0,0,0,1,1,0,0,0,0,0,2
18662,"Jarilla chocola","Standl.",FALSE,0,0,0,1,1,0,0,0,0,0,2
18663,"Jarilla heterophylla","(Cerv. Llave) Rusby",FALSE,0,0,0,1,1,0,0,0,0,0,2
18664,"Jasione montana","L.",FALSE,0,1,0,0,0,0,0,1,0,0,2
18665,"Jasminum abyssinicum","Hochst. ex DC.",FALSE,1,0,0,0,1,1,1,1,0,0,5
18666,"Jasminum angulare","Vahl",FALSE,0,0,0,0,0,0,0,1,0,0,1
18667,"Jasminum angustifolium","(L.) Willd.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18668,"Jasminum arborescens","Roxb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18669,"Jasminum bakeri","Scott Elliot",FALSE,0,1,0,0,0,0,0,0,0,0,1
18670,"Jasminum beesianum","Forrest & Diels",FALSE,0,1,0,0,0,0,0,0,0,0,1
18671,"Jasminum betchei","F.Muell.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18672,"Jasminum brevilobum","DC.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18673,"Jasminum caudatum","Wall. ex Lindl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18674,"Jasminum coarctatum","Roxb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18675,"Jasminum crassifolium","Blume",FALSE,0,0,0,0,0,0,1,0,0,0,1
18676,"Jasminum cuspidatum","Rottler",FALSE,0,0,0,0,0,0,0,1,0,0,1
18677,"Jasminum dichotomum","Vahl",FALSE,1,1,0,1,1,1,1,1,0,0,7
18678,"Jasminum didymum","G.Forst.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18679,"Jasminum elongatum","(P.J.Bergius) Willd.",FALSE,0,0,0,0,0,0,1,1,0,0,2
18680,"Jasminum flexile","Vahl",FALSE,0,0,0,0,0,0,0,1,0,0,1
18681,"Jasminum fluminense","Vell.",FALSE,1,1,1,1,1,0,1,1,0,0,7
18682,"Jasminum grandiflorum","L.",FALSE,0,1,0,0,1,0,1,1,0,0,4
18683,"Jasminum lanceolaria","Roxb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18684,"Jasminum malabaricum","Wight",FALSE,0,0,0,0,0,0,0,1,0,0,1
18685,"Jasminum mesnyi","Hance",FALSE,0,1,0,0,0,0,0,0,0,0,1
18686,"Jasminum multiflorum","(Burm.f.) Andrews",FALSE,0,1,0,0,1,0,1,1,0,1,5
18687,"Jasminum multipartitum","Hochst.",FALSE,0,1,0,0,1,0,1,1,0,0,4
18688,"Jasminum nervosum","Lour.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18689,"Jasminum nudiflorum","Lindl.",FALSE,0,1,0,0,0,0,0,0,0,0,1
18690,"Jasminum obtusifolium","Baker",FALSE,0,1,0,0,0,0,0,0,0,0,1
18691,"Jasminum officinale","L.",FALSE,0,1,0,0,1,0,1,1,0,0,4
18692,"Jasminum pauciflorum","Benth.",FALSE,0,1,0,0,0,0,0,0,0,0,1
18693,"Jasminum polyanthum","Franch.",FALSE,0,1,0,0,0,0,1,0,0,0,2
18694,"Jasminum sambac","(L.) Aiton",FALSE,0,1,0,0,1,0,1,1,0,0,4
18695,"Jasminum scandens","(Retz.) Vahl",FALSE,0,0,0,0,0,0,0,1,0,0,1
18696,"Jasminum simplicifolium","G.Forst.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18697,"Jasminum stenolobum","Rolfe",FALSE,0,0,0,1,1,0,0,1,0,0,3
18698,"Jateorhiza macrantha","(Hook.f.) Exell & Mendon<e7>a",FALSE,0,0,0,1,1,0,1,1,0,0,4
18699,"Jateorhiza palmata","(Lam.) Miers",FALSE,0,0,0,0,1,0,1,1,0,0,3
18700,"Jatropha augusti","Pax & K.Hoffm.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18701,"Jatropha capensis","(L.f.) Sond.",FALSE,0,0,0,0,0,0,0,1,1,0,2
18702,"Jatropha cardiophylla","(Torr.) M<fc>ll.Arg.",FALSE,0,1,0,0,0,0,1,1,0,0,3
18703,"Jatropha cathartica","Ter<e1>n & Berland.",FALSE,0,0,0,0,0,0,0,0,1,0,1
18704,"Jatropha chevalieri","Beille",FALSE,0,0,0,0,0,0,1,1,1,0,3
18705,"Jatropha cinerea","(Ortega) M<fc>ll.Arg.",FALSE,0,1,0,0,0,0,1,1,0,0,3
18706,"Jatropha cordata","(Ortega) M<fc>ll.Arg.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18707,"Jatropha curcas","L.",FALSE,1,1,1,1,1,0,1,1,1,0,8
18708,"Jatropha decumbens","Pax & K.Hoffm.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18709,"Jatropha dichtar","J.F.Macbr.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18710,"Jatropha dioica","Sess<e9>",FALSE,0,0,0,0,0,0,1,1,1,0,3
18711,"Jatropha ellenbeckii","Pax",FALSE,0,0,0,0,0,0,0,1,0,0,1
18712,"Jatropha elliptica","(Pohl) Oken",FALSE,0,0,0,0,0,0,0,1,0,0,1
18713,"Jatropha erythropoda","Pax & K.Hoffm.",FALSE,1,0,0,0,0,0,0,1,1,0,3
18714,"Jatropha excisa","Griseb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18715,"Jatropha gaumeri","Greenm.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18716,"Jatropha glandulifera","Roxb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18717,"Jatropha glauca","Vahl",FALSE,0,0,0,0,0,0,0,1,0,0,1
18718,"Jatropha gossypiifolia","L.",FALSE,0,1,1,0,1,0,1,1,1,1,7
18719,"Jatropha grossidentata","Pax & K.Hoffm.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18720,"Jatropha hieronymi","Kuntze",FALSE,0,0,0,0,0,0,1,1,0,0,2
18721,"Jatropha hippocastanifolia","Croizat",FALSE,0,0,0,0,0,0,0,1,0,0,1
18722,"Jatropha hirsuta","Hochst.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18723,"Jatropha integerrima","Jacq.",FALSE,0,1,0,0,0,0,0,1,0,0,2
18724,"Jatropha isabellei","M<fc>ll.Arg.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18725,"Jatropha macrantha","M<fc>ll.Arg.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18726,"Jatropha macrocarpa","Griseb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18727,"Jatropha macrorhiza","Benth.",FALSE,0,0,0,0,0,0,0,1,1,0,2
18728,"Jatropha mahafalensis","Jum. & H.Perrier",FALSE,0,0,0,0,1,0,0,0,0,0,1
18729,"Jatropha mollissima","(Pohl) Baill.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18730,"Jatropha multifida","L.",FALSE,0,1,1,0,1,0,1,1,1,1,7
18731,"Jatropha mutabilis","(Pohl) Baill.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18732,"Jatropha neopauciflora","Pax",FALSE,0,1,1,0,0,0,1,1,0,0,4
18733,"Jatropha pedersenii","Lourteig",FALSE,0,0,0,0,0,0,0,1,0,0,1
18734,"Jatropha pelargoniifolia","Courbon",FALSE,0,0,0,0,0,0,0,1,0,0,1
18735,"Jatropha peltata","Sess<e9>",FALSE,0,1,0,0,0,0,0,1,0,0,2
18736,"Jatropha podagrica","Hook.",FALSE,0,1,0,0,0,0,0,1,1,0,3
18737,"Jatropha ribifolia","(Pohl) Baill.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18738,"Jatropha seineri","Pax",FALSE,0,0,0,0,0,0,0,1,0,0,1
18739,"Jatropha spicata","Pax",FALSE,0,0,0,0,0,0,0,1,0,0,1
18740,"Jatropha tanjorensis","J.L.Ellis & Saroja",FALSE,0,0,0,0,0,0,0,1,0,0,1
18741,"Jatropha unicostata","Balf.f.",FALSE,0,0,0,0,0,0,1,0,0,0,1
18742,"Jatropha velutina","Pax & K.Hoffm.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18743,"Jatropha zeyheri","Sond.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18744,"Jefea pringlei","(Greenm.) Strother",FALSE,0,0,0,0,0,0,0,1,0,0,1
18745,"Jeffersonia diphylla","(L.) Pers.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18746,"Jeffreycia hildebrandtii","(Vatke) H.Rob., S.C.Keeley & Skvarla",FALSE,0,0,0,0,0,0,0,1,0,0,1
18747,"Jeffreycia zanzibarensis","(Less.) H.Rob., S.C.Keeley & Skvarla",FALSE,0,0,0,0,0,0,0,1,0,0,1
18748,"Jeffreycia zeylanica","(L.) H.Rob., S.C.Keeley & Skvarla",FALSE,0,0,0,0,0,0,1,1,0,0,2
18749,"Jensenobotrya lossowiana","A.G.J.Herre",FALSE,0,1,0,0,0,0,0,0,0,0,1
18750,"Joannesia heveoides","Ducke",FALSE,0,0,0,0,0,0,1,1,0,0,2
18751,"Joannesia princeps","Vell.",FALSE,0,1,0,0,0,0,1,1,0,0,3
18752,"Jodina rhombifolia","(Hook. & Arn.) Reissek",FALSE,0,0,0,0,0,0,1,1,0,0,2
18753,"Johannesteijsmannia altifrons","(Rchb.f. & Zoll.) H.E.Moore",FALSE,0,0,0,0,0,0,1,1,0,0,2
18754,"Johannesteijsmannia magnifica","J.Dransf.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18755,"Joinvillea plicata","(Hook.f.) Newell & B.C.Stone",FALSE,0,0,0,0,0,0,0,1,0,0,1
18756,"Joosia dichotoma","(Ruiz & Pav.) H.Karst.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18757,"Jouvea pilosa","(J.Presl) Scribn.",FALSE,0,0,0,0,1,0,0,0,0,0,1
18758,"Jubaea chilensis","(Molina) Baill.",FALSE,0,1,0,0,1,0,0,0,0,0,2
18759,"Jubaeopsis caffra","Becc.",FALSE,0,0,0,0,1,0,0,1,0,0,2
18760,"Juglans australis","Griseb.",FALSE,0,1,0,1,0,0,1,1,0,0,4
18761,"Juglans boliviana","Dode",FALSE,0,0,0,1,0,0,1,0,0,0,2
18762,"Juglans californica","S.Watson",FALSE,0,0,0,1,0,0,1,1,0,0,3
18763,"Juglans cinerea","L.",FALSE,0,1,0,1,1,0,1,1,0,0,5
18764,"Juglans hindsii","(Jeps.) Jeps. ex R.E.Sm.",FALSE,0,1,0,1,1,0,1,0,0,0,4
18765,"Juglans hirsuta","W.E.Manning",FALSE,0,0,0,1,0,0,0,0,0,0,1
18766,"Juglans major","(Torr.) A.Heller",FALSE,0,1,0,1,1,0,1,1,1,0,6
18767,"Juglans mandshurica","Maxim.",FALSE,0,1,0,1,1,0,1,1,0,0,5
18768,"Juglans microcarpa","Berland.",FALSE,0,1,0,1,1,0,1,1,0,0,5
18769,"Juglans mollis","Engelm.",FALSE,0,0,0,1,0,0,1,1,0,0,3
18770,"Juglans neotropica","Diels",FALSE,0,1,0,1,1,0,1,1,0,0,5
18771,"Juglans nigra","L.",FALSE,0,1,0,1,1,0,1,1,0,0,5
18772,"Juglans pyriformis","Liebm.",FALSE,0,1,0,1,1,0,1,1,0,0,5
18773,"Juglans regia","L.",FALSE,0,1,0,1,1,0,1,1,0,0,5
18774,"Juglans sigillata","Dode",FALSE,0,0,0,1,1,0,1,0,0,0,3
18775,"Juglans soratensis","W.E.Manning",FALSE,0,0,0,1,0,0,0,0,0,0,1
18776,"Juglans venezuelensis","W.E.Manning",FALSE,0,0,0,1,0,0,0,0,0,0,1
18777,"Julbernardia globiflora","(Benth.) Troupin",FALSE,0,1,1,0,0,0,1,1,0,0,4
18778,"Julbernardia magnistipulata","(Harms) Troupin",FALSE,0,1,1,0,0,0,1,0,0,0,3
18779,"Julbernardia paniculata","(Benth.) Troupin",FALSE,0,0,1,0,0,0,1,1,0,0,3
18780,"Julbernardia pellegriniana","Troupin",FALSE,0,0,0,0,0,0,1,0,0,0,1
18781,"Julbernardia seretii","(De Wild.) Troupin",FALSE,0,0,0,0,0,0,1,0,0,0,1
18782,"Julbernardia unijugata","J.L<e9>onard",FALSE,0,0,1,0,0,0,1,0,0,0,2
18783,"Jumellea fragrans","(Thouars) Schltr.",FALSE,0,1,0,0,0,0,1,1,0,1,4
18784,"Juncus acutus","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
18785,"Juncus articulatus","L.",FALSE,0,0,0,0,0,0,0,1,1,0,2
18786,"Juncus balticus","Willd.",FALSE,0,1,0,0,0,0,0,1,0,0,2
18787,"Juncus bufonius","L.",FALSE,1,1,0,0,0,0,0,1,0,0,3
18788,"Juncus concinnus","D.Don",FALSE,0,0,0,0,0,0,0,1,0,0,1
